0,0,17370,141.091,0,233.721,0,0,231.19,17371,coffeeMachine
0,0,17370,141.091,0,233.721,0,0,231.19,17371,coffeeMachine
0,0,17370,140.658,0,235.748,0,0,231.02,17371,coffeeMachine
0,0,17370,140.658,0,235.748,0,0,231.02,17371,coffeeMachine
0,0,17370,141.139,0,235.231,0,0,231.02,17371,coffeeMachine
0,0,17370,141.139,0,235.231,0,0,231.02,17371,coffeeMachine
0,0,17370,141.049,0,235.529,0,0,231.08,17371,coffeeMachine
0,0,17370,141.049,0,235.529,0,0,231.08,17371,coffeeMachine
0,0,17370,140.999,0,232.996,0,0,231.19,17371,coffeeMachine
0,0,17370,140.999,0,232.996,0,0,231.19,17371,coffeeMachine
0,0,17370,140.933,0,235.401,0,0,231.23,17371,coffeeMachine
0,0,17370,140.933,0,235.401,0,0,231.23,17371,coffeeMachine
0,0,17370,140.798,0,232.986,0,0,231.11,17371,coffeeMachine
0,0,17370,140.798,0,232.986,0,0,231.11,17371,coffeeMachine
0,0,17370,141.097,0,231.744,0,0,231.23,17371,coffeeMachine
0,0,17370,141.097,0,231.744,0,0,231.23,17371,coffeeMachine
0,0,17370,141.239,0,232.833,0,0,231.23,17371,coffeeMachine
0,0,17370,141.239,0,232.833,0,0,231.23,17371,coffeeMachine
0,0,17370,141.27,0,232.673,0,0,231.19,17371,coffeeMachine
0,0,17370,141.27,0,232.673,0,0,231.19,17371,coffeeMachine
0,0,17370,140.952,0,233.025,0,0,231.25,17375,coffeeMachine
0,0,17370,140.952,0,233.025,0,0,231.25,17375,coffeeMachine
0,0,17370,140.857,0,233.033,0,0,231.25,17375,coffeeMachine
0,0,17370,140.857,0,233.033,0,0,231.25,17375,coffeeMachine
0,0,17370,140.983,0,231.696,0,0,231.44,17375,coffeeMachine
0,0,17370,140.983,0,231.696,0,0,231.44,17375,coffeeMachine
0,0,17370,140.946,0,232.885,0,0,231.23,17375,coffeeMachine
0,0,17370,140.946,0,232.885,0,0,231.23,17375,coffeeMachine
98,20,15250,131.56300000000002,10,233.633,0,20,232.7,15254,washingMachine
98,20,15250,131.56300000000002,10,233.633,0,20,232.7,15254,washingMachine
98,20,15250,138.847,10,230.416,0,20,232.45,15254,washingMachine
98,20,15250,138.847,10,230.416,0,20,232.45,15254,washingMachine
97,20,15250,138.52100000000002,10,230.378,0,20,231.71,15254,washingMachine
97,20,15250,138.52100000000002,10,230.378,0,20,231.71,15254,washingMachine
97,20,15250,138.68,10,230.292,0,20,231.06,15254,washingMachine
97,20,15250,138.68,10,230.292,0,20,231.06,15254,washingMachine
97,20,15250,138.667,10,230.21800000000002,0,20,230.88,15254,washingMachine
97,20,15250,138.667,10,230.21800000000002,0,20,230.88,15254,washingMachine
97,20,15250,138.319,10,230.192,0,20,231.79,15254,washingMachine
97,20,15250,138.319,10,230.192,0,20,231.79,15254,washingMachine
97,20,15250,138.315,10,233.071,0,20,231.27,15254,washingMachine
97,20,15250,138.315,10,233.071,0,20,231.27,15254,washingMachine
98,20,15250,139.559,10,233.094,0,20,230.79,15254,washingMachine
98,20,15250,139.559,10,233.094,0,20,230.79,15254,washingMachine
97,20,15250,139.882,10,232.367,0,20,230.81,15254,washingMachine
97,20,15250,139.882,10,232.367,0,20,230.81,15254,washingMachine
98,20,15250,140.68900000000002,10,232.754,0,20,231.46,15254,washingMachine
98,20,15250,140.68900000000002,10,232.754,0,20,231.46,15254,washingMachine
97,20,15250,140.66699999999997,10,233.19,0,20,231.38,15254,washingMachine
97,20,15250,140.66699999999997,10,233.19,0,20,231.38,15254,washingMachine
99,20,15250,140.537,10,233.343,0,20,231.96,15254,washingMachine
99,20,15250,140.537,10,233.343,0,20,231.96,15254,washingMachine
109,30,15250,140.655,10,234.495,0,20,232.12,15254,washingMachine
109,30,15250,140.655,10,234.495,0,20,232.12,15254,washingMachine
102,20,15250,139.298,10,233.276,0,20,232.18,15254,washingMachine
102,20,15250,139.298,10,233.276,0,20,232.18,15254,washingMachine
103,20,15250,139.24,10,234.599,0,20,232.06,15254,washingMachine
103,20,15250,139.24,10,234.599,0,20,232.06,15254,washingMachine
101,20,15250,139.494,10,231.91500000000002,0,20,232.08,15254,washingMachine
101,20,15250,139.494,10,231.91500000000002,0,20,232.08,15254,washingMachine
281,70,15250,138.323,60,231.692,0,10,232.08,15254,washingMachine
281,70,15250,138.323,60,231.692,0,10,232.08,15254,washingMachine
115,30,15250,139.539,20,233.078,0,20,232.14,15254,washingMachine
115,30,15250,139.539,20,233.078,0,20,232.14,15254,washingMachine
101,20,15250,138.339,10,233.09199999999998,0,20,232.91,15254,washingMachine
101,20,15250,138.339,10,233.09199999999998,0,20,232.91,15254,washingMachine
